2024-03-17 22:32:48,725: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:32:48[0m
2024-03-17 22:32:48,727: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:32:48,727: root: INFO: Current backtesting datetime 2021-01-13 09:30:00-05:00
2024-03-17 22:32:48,727: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:32:48[0m
2024-03-17 22:32:48,728: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:32:48,730: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:32:51,098: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:32:51[0m
2024-03-17 22:32:51,101: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:32:51,101: root: INFO: Current backtesting datetime 2021-01-14 09:30:00-05:00
2024-03-17 22:32:51,102: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:32:51[0m
2024-03-17 22:32:51,102: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:32:51,104: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:32:53,699: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:32:53[0m
2024-03-17 22:32:53,703: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:32:53,707: root: INFO: Current backtesting datetime 2021-01-15 09:30:00-05:00
2024-03-17 22:32:53,707: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:32:53[0m
2024-03-17 22:32:53,707: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:32:53,711: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:32:55,988: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:32:55[0m
2024-03-17 22:32:55,997: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:32:55,997: root: INFO: Current backtesting datetime 2021-01-16 09:30:00-05:00
2024-03-17 22:32:55,997: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:32:55[0m
2024-03-17 22:32:55,998: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:32:56,000: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:32:57,698: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:32:57[0m
2024-03-17 22:32:57,703: root: INFO: Current backtesting datetime 2021-01-16 09:25:00-05:00
2024-03-17 22:32:57,705: root: INFO: Current backtesting datetime 2021-01-16 09:25:00-05:00
2024-03-17 22:32:57,706: root: INFO: MyTrader : Executing the after_market_closes lifecycle method
2024-03-17 22:32:57,708: root: INFO: Current backtesting datetime 2021-01-19 08:30:00-05:00
2024-03-17 22:32:57,709: root: INFO: MyTrader : Executing the before_market_opens lifecycle method
2024-03-17 22:32:57,711: root: INFO: Current backtesting datetime 2021-01-19 09:30:00-05:00
2024-03-17 22:32:57,711: root: INFO: MyTrader : Executing the before_starting_trading lifecycle method
2024-03-17 22:32:57,712: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:32:57[0m
2024-03-17 22:32:57,713: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:32:57,716: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:32:59,204: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:32:59[0m
2024-03-17 22:32:59,209: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:32:59,213: root: INFO: Current backtesting datetime 2021-01-20 09:30:00-05:00
2024-03-17 22:32:59,213: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:32:59[0m
2024-03-17 22:32:59,213: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:32:59,216: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:01,574: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:01[0m
2024-03-17 22:33:01,576: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:01,576: root: INFO: Current backtesting datetime 2021-01-21 09:30:00-05:00
2024-03-17 22:33:01,576: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:01[0m
2024-03-17 22:33:01,577: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:01,580: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:04,172: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:04[0m
2024-03-17 22:33:04,174: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:04,174: root: INFO: Current backtesting datetime 2021-01-22 09:30:00-05:00
2024-03-17 22:33:04,175: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:04[0m
2024-03-17 22:33:04,175: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:04,181: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:06,013: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:06[0m
2024-03-17 22:33:06,016: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:06,017: root: INFO: Current backtesting datetime 2021-01-23 09:30:00-05:00
2024-03-17 22:33:06,017: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:06[0m
2024-03-17 22:33:06,018: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:06,020: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:08,203: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:08[0m
2024-03-17 22:33:08,208: root: INFO: Current backtesting datetime 2021-01-23 09:25:00-05:00
2024-03-17 22:33:08,210: root: INFO: Current backtesting datetime 2021-01-23 09:25:00-05:00
2024-03-17 22:33:08,210: root: INFO: MyTrader : Executing the after_market_closes lifecycle method
2024-03-17 22:33:08,213: root: INFO: Current backtesting datetime 2021-01-25 08:30:00-05:00
2024-03-17 22:33:08,218: root: INFO: MyTrader : Executing the before_market_opens lifecycle method
2024-03-17 22:33:08,221: root: INFO: Current backtesting datetime 2021-01-25 09:30:00-05:00
2024-03-17 22:33:08,221: root: INFO: MyTrader : Executing the before_starting_trading lifecycle method
2024-03-17 22:33:08,223: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:08[0m
2024-03-17 22:33:08,224: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:08,226: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:09,960: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:09[0m
2024-03-17 22:33:09,963: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:09,963: root: INFO: Current backtesting datetime 2021-01-26 09:30:00-05:00
2024-03-17 22:33:09,963: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:09[0m
2024-03-17 22:33:09,964: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:09,967: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:12,225: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:12[0m
2024-03-17 22:33:12,227: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:12,227: root: INFO: Current backtesting datetime 2021-01-27 09:30:00-05:00
2024-03-17 22:33:12,228: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:12[0m
2024-03-17 22:33:12,228: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:12,231: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:14,284: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:14[0m
2024-03-17 22:33:14,286: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:14,290: root: INFO: Current backtesting datetime 2021-01-28 09:30:00-05:00
2024-03-17 22:33:14,290: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:14[0m
2024-03-17 22:33:14,290: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:14,297: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:17,630: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:17[0m
2024-03-17 22:33:17,636: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:17,636: root: INFO: Current backtesting datetime 2021-01-29 09:30:00-05:00
2024-03-17 22:33:17,636: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:17[0m
2024-03-17 22:33:17,636: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:17,642: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:19,563: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:19[0m
2024-03-17 22:33:19,565: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:19,565: root: INFO: Current backtesting datetime 2021-01-30 09:30:00-05:00
2024-03-17 22:33:19,565: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:19[0m
2024-03-17 22:33:19,566: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:19,568: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:22,353: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:22[0m
2024-03-17 22:33:22,357: root: INFO: Current backtesting datetime 2021-01-30 09:25:00-05:00
2024-03-17 22:33:22,360: root: INFO: Current backtesting datetime 2021-01-30 09:25:00-05:00
2024-03-17 22:33:22,360: root: INFO: MyTrader : Executing the after_market_closes lifecycle method
2024-03-17 22:33:22,362: root: INFO: Current backtesting datetime 2021-02-01 08:30:00-05:00
2024-03-17 22:33:22,364: root: INFO: MyTrader : Executing the before_market_opens lifecycle method
2024-03-17 22:33:22,367: root: INFO: Current backtesting datetime 2021-02-01 09:30:00-05:00
2024-03-17 22:33:22,367: root: INFO: MyTrader : Executing the before_starting_trading lifecycle method
2024-03-17 22:33:22,369: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:22[0m
2024-03-17 22:33:22,370: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:22,372: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:25,239: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:25[0m
2024-03-17 22:33:25,241: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:25,242: root: INFO: Current backtesting datetime 2021-02-02 09:30:00-05:00
2024-03-17 22:33:25,242: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:25[0m
2024-03-17 22:33:25,242: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:25,244: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:27,333: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:27[0m
2024-03-17 22:33:27,336: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:27,336: root: INFO: Current backtesting datetime 2021-02-03 09:30:00-05:00
2024-03-17 22:33:27,336: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:27[0m
2024-03-17 22:33:27,337: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:27,338: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:29,279: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:29[0m
2024-03-17 22:33:29,284: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:29,284: root: INFO: Current backtesting datetime 2021-02-04 09:30:00-05:00
2024-03-17 22:33:29,285: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:29[0m
2024-03-17 22:33:29,285: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:29,287: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:31,622: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:31[0m
2024-03-17 22:33:31,625: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:31,625: root: INFO: Current backtesting datetime 2021-02-05 09:30:00-05:00
