2024-03-17 22:28:27,366: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:28:27[0m
2024-03-17 22:28:27,368: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:28:27,368: root: INFO: Current backtesting datetime 2021-01-13 09:30:00-05:00
2024-03-17 22:28:27,369: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:28:27[0m
2024-03-17 22:28:27,369: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:28:27,371: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:28:29,672: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:28:29[0m
2024-03-17 22:28:29,676: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:28:29,676: root: INFO: Current backtesting datetime 2021-01-14 09:30:00-05:00
2024-03-17 22:28:29,677: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:28:29[0m
2024-03-17 22:28:29,677: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:28:29,685: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:28:31,881: root: ERROR: '>' not supported between instances of 'str' and 'float'
2024-03-17 22:28:31,889: root: ERROR: Traceback (most recent call last):
  File "/home/martin/.local/lib/python3.12/site-packages/lumibot/strategies/strategy_executor.py", line 808, in run
    self._run_trading_session()
  File "/home/martin/.local/lib/python3.12/site-packages/lumibot/strategies/strategy_executor.py", line 759, in _run_trading_session
    self._on_trading_iteration()
  File "/home/martin/.local/lib/python3.12/site-packages/lumibot/strategies/strategy_executor.py", line 283, in func_output
    result = func_input(self, *args, **kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/martin/.local/lib/python3.12/site-packages/lumibot/strategies/strategy_executor.py", line 307, in func_output
    result = func_input(self, *args, **kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/martin/.local/lib/python3.12/site-packages/lumibot/strategies/strategy_executor.py", line 86, in func_output
    return func_input(self, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/martin/.local/lib/python3.12/site-packages/lumibot/strategies/strategy_executor.py", line 377, in _on_trading_iteration
    on_trading_iteration()
  File "/home/martin/.local/lib/python3.12/site-packages/lumibot/tools/decorators.py", line 62, in func_output
    frame, result = call_function_get_frame(func_input, *args, **kwargs)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/martin/.local/lib/python3.12/site-packages/lumibot/tools/decorators.py", line 30, in call_function_get_frame
    result = func(*args, **kwargs)
             ^^^^^^^^^^^^^^^^^^^^^
  File "/home/martin/Desktop/Programy/Python/baseData/Trader.py", line 65, in on_trading_iteration
    elif sentiment == "negative" and probability >.999:
                                     ^^^^^^^^^^^^^^^^^
TypeError: '>' not supported between instances of 'str' and 'float'

2024-03-17 22:28:31,890: root: INFO: MyTrader : Executing the on_bot_crash event method
2024-03-17 22:28:31,901: root: INFO: MyTrader : --- MyTrader Strategy Performance  ---
2024-03-17 22:28:31,922: root: INFO: MyTrader : Total Return: 0.00%
2024-03-17 22:28:31,923: root: INFO: MyTrader : CAGR 0.00%
2024-03-17 22:28:31,923: root: INFO: MyTrader : Volatility 0.00%
2024-03-17 22:28:31,923: root: INFO: MyTrader : Sharpe 0.00
2024-03-17 22:28:31,923: root: INFO: MyTrader : Max Drawdown 0.00% on 2021-01-05
2024-03-17 22:28:31,923: root: INFO: MyTrader : RoMaD 0.00%
2024-03-17 22:28:31,923: root: INFO: MyTrader : --- SPY Benchmark Performance ---
2024-03-17 22:28:32,642: root: INFO: MyTrader : Total Return: 34.83%
2024-03-17 22:28:32,642: root: INFO: MyTrader : SPY CAGR 10.54%
2024-03-17 22:28:32,643: root: INFO: MyTrader : SPY Volatility 17.60%
2024-03-17 22:28:32,643: root: INFO: MyTrader : SPY Sharpe 0.30
2024-03-17 22:28:32,643: root: INFO: MyTrader : SPY Max Drawdown 24.49% on 2022-10-12
2024-03-17 22:28:32,643: root: INFO: MyTrader : SPY RoMaD 43.05%
2024-03-17 22:28:32,645: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:28:32,645: root: INFO: Current backtesting datetime 2021-01-15 09:30:00-05:00
2024-03-17 22:28:32,648: root: INFO: Current backtesting datetime 2021-01-15 08:30:00-05:00
2024-03-17 22:28:32,650: root: INFO: MyTrader : Executing the before_market_opens lifecycle method
2024-03-17 22:28:32,652: root: INFO: Current backtesting datetime 2021-01-15 09:30:00-05:00
2024-03-17 22:28:32,652: root: INFO: MyTrader : Executing the before_starting_trading lifecycle method
2024-03-17 22:28:32,654: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:28:32[0m
2024-03-17 22:28:32,654: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:28:32,656: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:28:35,123: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:28:35[0m
2024-03-17 22:28:35,125: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:28:35,125: root: INFO: Current backtesting datetime 2021-01-16 09:30:00-05:00
2024-03-17 22:28:35,126: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:28:35[0m
2024-03-17 22:28:35,126: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:28:35,129: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:28:36,933: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:28:36[0m
2024-03-17 22:28:36,937: root: INFO: Current backtesting datetime 2021-01-16 09:25:00-05:00
2024-03-17 22:28:36,940: root: INFO: Current backtesting datetime 2021-01-16 09:25:00-05:00
2024-03-17 22:28:36,940: root: INFO: MyTrader : Executing the after_market_closes lifecycle method
2024-03-17 22:28:36,941: root: INFO: Current backtesting datetime 2021-01-19 08:30:00-05:00
2024-03-17 22:28:36,942: root: INFO: MyTrader : Executing the before_market_opens lifecycle method
2024-03-17 22:28:36,944: root: INFO: Current backtesting datetime 2021-01-19 09:30:00-05:00
2024-03-17 22:28:36,944: root: INFO: MyTrader : Executing the before_starting_trading lifecycle method
2024-03-17 22:28:36,946: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:28:36[0m
2024-03-17 22:28:36,947: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:28:36,950: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:28:38,666: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:28:38[0m
2024-03-17 22:28:38,669: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:28:38,669: root: INFO: Current backtesting datetime 2021-01-20 09:30:00-05:00
2024-03-17 22:28:38,670: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:28:38[0m
2024-03-17 22:28:38,670: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:28:38,673: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:28:40,824: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:28:40[0m
2024-03-17 22:28:40,829: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:28:40,832: root: INFO: Current backtesting datetime 2021-01-21 09:30:00-05:00
2024-03-17 22:28:40,832: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:28:40[0m
2024-03-17 22:28:40,833: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:28:40,837: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:28:43,591: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:28:43[0m
2024-03-17 22:28:43,594: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:28:43,594: root: INFO: Current backtesting datetime 2021-01-22 09:30:00-05:00
2024-03-17 22:28:43,595: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:28:43[0m
2024-03-17 22:28:43,595: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:28:43,597: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:28:46,917: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:28:46[0m
2024-03-17 22:28:46,919: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:28:46,920: root: INFO: Current backtesting datetime 2021-01-23 09:30:00-05:00
2024-03-17 22:28:46,920: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:28:46[0m
2024-03-17 22:28:46,921: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:28:46,923: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:28:50,504: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:28:50[0m
2024-03-17 22:28:50,515: root: INFO: Current backtesting datetime 2021-01-23 09:25:00-05:00
2024-03-17 22:28:50,520: root: INFO: Current backtesting datetime 2021-01-23 09:25:00-05:00
2024-03-17 22:28:50,521: root: INFO: MyTrader : Executing the after_market_closes lifecycle method
